mun,mun_name,gender,year,n_orp
25841,Ubaque,Female,2015,109.71418102631682
25843,Villa De San Diego De Ubaté,Female,2015,41.145857773820246
25845,Une,Female,2015,0
25851,Útica,Female,2015,102.06021552716103
25862,Vergara,Female,2015,0
25867,Vianí,Female,2015,187.37522911145615
25871,Villagómez,Female,2015,182.19742661841576
25873,Villapinzón,Female,2015,72.63849281361485
25875,Villeta,Female,2015,199.6769441085637
25878,Viotá,Female,2015,0
25885,Yacopí,Female,2015,27.834417159038168
25898,Zipacón,Female,2015,0
25899,Zipaquirá,Female,2015,71.94835594343066
27001,Quibdó,Female,2015,149.188751546627
27006,Acandí,Female,2015,130.94241322514486
27025,Alto Baudó,Female,2015,0
27050,Atrato,Female,2015,46.55048847931812
27073,Bagadó,Female,2015,39.931669021287235
27075,Bahía Solano,Female,2015,0
27077,Bajo Baudó,Female,2015,0
27099,Bojayá,Female,2015,0
27135,El Cantón Del San Pablo,Female,2015,44.42091879483653
27160,Cértegui,Female,2015,0
27205,Condoto,Female,2015,41.83432062105806
27245,El Carmen De Atrato,Female,2015,0
27250,El Litoral Del San Juan,Female,2015,0
27361,Istmina,Female,2015,56.45916431214085
27372,Juradó,Female,2015,0
27413,Lloró,Female,2015,23.73754805984264
27425,Medio Atrato,Female,2015,0
27430,Medio Baudó,Female,2015,0
27450,Medio San Juan,Female,2015,25.675667223337648
27491,Nóvita,Female,2015,31.836896588570994
27495,Nuquí,Female,2015,0
27580,Río Iró,Female,2015,0
27600,Río Quito,Female,2015,60.3146951300696
27615,Riosucio,Female,2015,19.694635654625966
27660,San José Del Palmar,Female,2015,105.3076253614654
27745,Sipí,Female,2015,0
27787,Tadó,Female,2015,86.62706680454474
27800,Unguía,Female,2015,57.801989900969375
27810,Unión Panamericana,Female,2015,42.542156071435855
41001,Neiva,Female,2015,145.25706294839603
41006,Acevedo,Female,2015,108.56578270003293
41013,Agrado,Female,2015,163.37950230316463
41016,Aipe,Female,2015,71.62695512351995
41020,Algeciras,Female,2015,134.50677583158617
41026,Altamira,Female,2015,86.04954367666232
41078,Baraya,Female,2015,206.29514342486587
41132,Campoalegre,Female,2015,41.18152867594994
41206,Colombia,Female,2015,39.29176289453426
41244,Elías,Female,2015,249.96125937354725
41298,Garzón,Female,2015,112.49208515324891
41306,Gigante,Female,2015,108.13638909118636
41319,Guadalupe,Female,2015,67.65004756200105
41349,Hobo,Female,2015,174.25440301030795
41357,Íquira,Female,2015,0
41359,Isnos,Female,2015,83.18392531214161
41378,La Argentina,Female,2015,172.60213414145815
41396,La Plata,Female,2015,163.96055705041073
41483,Nátaga,Female,2015,173.77669694442642
41503,Oporapa,Female,2015,284.6790147448568
41518,Paicol,Female,2015,0
41524,Palermo,Female,2015,50.040319843920216
41530,Palestina,Female,2015,78.57789001058555
41548,Pital,Female,2015,84.78242684051511
41551,Pitalito,Female,2015,109.28432879960567
41615,Rivera,Female,2015,46.43624449831451
41660,Saladoblanco,Female,2015,49.456454542860676
41668,San Agustín,Female,2015,115.42442641300025
41676,Santa María,Female,2015,54.01026194977046
41770,Suaza,Female,2015,113.8263941756822
